,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density
4037,KHM,Asia,Cambodia,09.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4038,KHM,Asia,Cambodia,10.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4039,KHM,Asia,Cambodia,11.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4040,KHM,Asia,Cambodia,12.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4041,KHM,Asia,Cambodia,13.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4042,KHM,Asia,Cambodia,14.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4043,KHM,Asia,Cambodia,15.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4044,KHM,Asia,Cambodia,16.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4045,KHM,Asia,Cambodia,17.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4046,KHM,Asia,Cambodia,18.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4047,KHM,Asia,Cambodia,19.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4048,KHM,Asia,Cambodia,20.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4049,KHM,Asia,Cambodia,21.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4050,KHM,Asia,Cambodia,22.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4051,KHM,Asia,Cambodia,23.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4052,KHM,Asia,Cambodia,24.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4053,KHM,Asia,Cambodia,25.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4054,KHM,Asia,Cambodia,26.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4055,KHM,Asia,Cambodia,27.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4056,KHM,Asia,Cambodia,28.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4057,KHM,Asia,Cambodia,29.02.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4058,KHM,Asia,Cambodia,01.03.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4059,KHM,Asia,Cambodia,02.03.2020,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,90.67200000000001
4060,KHM,Asia,Cambodia,08.03.2020,2.0,1.0,0.0,0.0,0.12,0.06,0.0,0.0,90.67200000000001
4061,KHM,Asia,Cambodia,12.03.2020,3.0,1.0,0.0,0.0,0.179,0.06,0.0,0.0,90.67200000000001
4062,KHM,Asia,Cambodia,13.03.2020,5.0,2.0,0.0,0.0,0.299,0.12,0.0,0.0,90.67200000000001
4063,KHM,Asia,Cambodia,15.03.2020,7.0,2.0,0.0,0.0,0.419,0.12,0.0,0.0,90.67200000000001
4064,KHM,Asia,Cambodia,16.03.2020,12.0,5.0,0.0,0.0,0.718,0.299,0.0,0.0,90.67200000000001
4065,KHM,Asia,Cambodia,17.03.2020,24.0,12.0,0.0,0.0,1.435,0.718,0.0,0.0,90.67200000000001
4066,KHM,Asia,Cambodia,18.03.2020,24.0,0.0,0.0,0.0,1.435,0.0,0.0,0.0,90.67200000000001
4067,KHM,Asia,Cambodia,19.03.2020,24.0,0.0,0.0,0.0,1.435,0.0,0.0,0.0,90.67200000000001
4068,KHM,Asia,Cambodia,20.03.2020,24.0,0.0,0.0,0.0,1.435,0.0,0.0,0.0,90.67200000000001
4069,KHM,Asia,Cambodia,21.03.2020,47.0,23.0,0.0,0.0,2.8110000000000004,1.376,0.0,0.0,90.67200000000001
4070,KHM,Asia,Cambodia,22.03.2020,51.0,4.0,0.0,0.0,3.05,0.239,0.0,0.0,90.67200000000001
4071,KHM,Asia,Cambodia,23.03.2020,86.0,35.0,0.0,0.0,5.144,2.093,0.0,0.0,90.67200000000001
4072,KHM,Asia,Cambodia,24.03.2020,87.0,1.0,0.0,0.0,5.204,0.06,0.0,0.0,90.67200000000001
4073,KHM,Asia,Cambodia,25.03.2020,91.0,4.0,0.0,0.0,5.443,0.239,0.0,0.0,90.67200000000001
4074,KHM,Asia,Cambodia,26.03.2020,96.0,5.0,0.0,0.0,5.742000000000001,0.299,0.0,0.0,90.67200000000001
4075,KHM,Asia,Cambodia,27.03.2020,98.0,2.0,0.0,0.0,5.862,0.12,0.0,0.0,90.67200000000001
4076,KHM,Asia,Cambodia,28.03.2020,102.0,4.0,0.0,0.0,6.101,0.239,0.0,0.0,90.67200000000001
4077,KHM,Asia,Cambodia,29.03.2020,103.0,1.0,0.0,0.0,6.1610000000000005,0.06,0.0,0.0,90.67200000000001
4078,KHM,Asia,Cambodia,30.03.2020,107.0,4.0,0.0,0.0,6.4,0.239,0.0,0.0,90.67200000000001
4079,KHM,Asia,Cambodia,31.03.2020,109.0,2.0,0.0,0.0,6.52,0.12,0.0,0.0,90.67200000000001
4080,KHM,Asia,Cambodia,01.04.2020,109.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,90.67200000000001
4081,KHM,Asia,Cambodia,02.04.2020,110.0,1.0,0.0,0.0,6.579,0.06,0.0,0.0,90.67200000000001
4082,KHM,Asia,Cambodia,03.04.2020,114.0,4.0,0.0,0.0,6.819,0.239,0.0,0.0,90.67200000000001
4083,KHM,Asia,Cambodia,04.04.2020,114.0,0.0,0.0,0.0,6.819,0.0,0.0,0.0,90.67200000000001
4084,KHM,Asia,Cambodia,05.04.2020,114.0,0.0,0.0,0.0,6.819,0.0,0.0,0.0,90.67200000000001
4085,KHM,Asia,Cambodia,06.04.2020,114.0,0.0,0.0,0.0,6.819,0.0,0.0,0.0,90.67200000000001
4086,KHM,Asia,Cambodia,07.04.2020,115.0,1.0,0.0,0.0,6.877999999999999,0.06,0.0,0.0,90.67200000000001
4087,KHM,Asia,Cambodia,08.04.2020,117.0,2.0,0.0,0.0,6.997999999999999,0.12,0.0,0.0,90.67200000000001
4088,KHM,Asia,Cambodia,09.04.2020,118.0,1.0,0.0,0.0,7.058,0.06,0.0,0.0,90.67200000000001
4089,KHM,Asia,Cambodia,10.04.2020,119.0,1.0,0.0,0.0,7.117999999999999,0.06,0.0,0.0,90.67200000000001
4090,KHM,Asia,Cambodia,11.04.2020,120.0,1.0,0.0,0.0,7.1770000000000005,0.06,0.0,0.0,90.67200000000001
4091,KHM,Asia,Cambodia,12.04.2020,122.0,2.0,0.0,0.0,7.297000000000001,0.12,0.0,0.0,90.67200000000001
4092,KHM,Asia,Cambodia,13.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4093,KHM,Asia,Cambodia,14.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4094,KHM,Asia,Cambodia,15.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4095,KHM,Asia,Cambodia,16.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4096,KHM,Asia,Cambodia,17.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4097,KHM,Asia,Cambodia,18.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4098,KHM,Asia,Cambodia,19.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4099,KHM,Asia,Cambodia,20.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4100,KHM,Asia,Cambodia,21.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4101,KHM,Asia,Cambodia,22.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4102,KHM,Asia,Cambodia,23.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4103,KHM,Asia,Cambodia,24.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4104,KHM,Asia,Cambodia,25.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4105,KHM,Asia,Cambodia,26.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4106,KHM,Asia,Cambodia,27.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4107,KHM,Asia,Cambodia,28.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4108,KHM,Asia,Cambodia,29.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4109,KHM,Asia,Cambodia,30.04.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4110,KHM,Asia,Cambodia,01.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4111,KHM,Asia,Cambodia,02.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4112,KHM,Asia,Cambodia,03.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4113,KHM,Asia,Cambodia,04.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4114,KHM,Asia,Cambodia,05.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4115,KHM,Asia,Cambodia,06.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4116,KHM,Asia,Cambodia,07.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4117,KHM,Asia,Cambodia,08.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4118,KHM,Asia,Cambodia,09.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4119,KHM,Asia,Cambodia,10.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4120,KHM,Asia,Cambodia,11.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4121,KHM,Asia,Cambodia,12.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4122,KHM,Asia,Cambodia,13.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4123,KHM,Asia,Cambodia,14.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4124,KHM,Asia,Cambodia,15.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4125,KHM,Asia,Cambodia,16.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4126,KHM,Asia,Cambodia,17.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4127,KHM,Asia,Cambodia,18.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4128,KHM,Asia,Cambodia,19.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4129,KHM,Asia,Cambodia,20.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4130,KHM,Asia,Cambodia,21.05.2020,122.0,0.0,0.0,0.0,7.297000000000001,0.0,0.0,0.0,90.67200000000001
4131,KHM,Asia,Cambodia,22.05.2020,123.0,1.0,0.0,0.0,7.357,0.06,0.0,0.0,90.67200000000001
4132,KHM,Asia,Cambodia,23.05.2020,124.0,1.0,0.0,0.0,7.417000000000001,0.06,0.0,0.0,90.67200000000001
4133,KHM,Asia,Cambodia,24.05.2020,124.0,0.0,0.0,0.0,7.417000000000001,0.0,0.0,0.0,90.67200000000001
4134,KHM,Asia,Cambodia,25.05.2020,124.0,0.0,0.0,0.0,7.417000000000001,0.0,0.0,0.0,90.67200000000001
4135,KHM,Asia,Cambodia,26.05.2020,124.0,0.0,0.0,0.0,7.417000000000001,0.0,0.0,0.0,90.67200000000001
4136,KHM,Asia,Cambodia,27.05.2020,124.0,0.0,0.0,0.0,7.417000000000001,0.0,0.0,0.0,90.67200000000001
4137,KHM,Asia,Cambodia,28.05.2020,124.0,0.0,0.0,0.0,7.417000000000001,0.0,0.0,0.0,90.67200000000001
4138,KHM,Asia,Cambodia,29.05.2020,124.0,0.0,0.0,0.0,7.417000000000001,0.0,0.0,0.0,90.67200000000001
4139,KHM,Asia,Cambodia,30.05.2020,125.0,1.0,0.0,0.0,7.477,0.06,0.0,0.0,90.67200000000001
4140,KHM,Asia,Cambodia,31.05.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4141,KHM,Asia,Cambodia,01.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4142,KHM,Asia,Cambodia,02.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4143,KHM,Asia,Cambodia,03.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4144,KHM,Asia,Cambodia,04.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4145,KHM,Asia,Cambodia,05.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4146,KHM,Asia,Cambodia,06.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4147,KHM,Asia,Cambodia,07.06.2020,125.0,0.0,0.0,0.0,7.477,0.0,0.0,0.0,90.67200000000001
4148,KHM,Asia,Cambodia,08.06.2020,126.0,1.0,0.0,0.0,7.5360000000000005,0.06,0.0,0.0,90.67200000000001
4149,KHM,Asia,Cambodia,09.06.2020,126.0,0.0,0.0,0.0,7.5360000000000005,0.0,0.0,0.0,90.67200000000001
4150,KHM,Asia,Cambodia,10.06.2020,126.0,0.0,0.0,0.0,7.5360000000000005,0.0,0.0,0.0,90.67200000000001
4151,KHM,Asia,Cambodia,11.06.2020,126.0,0.0,0.0,0.0,7.5360000000000005,0.0,0.0,0.0,90.67200000000001
4152,KHM,Asia,Cambodia,12.06.2020,126.0,0.0,0.0,0.0,7.5360000000000005,0.0,0.0,0.0,90.67200000000001
4153,KHM,Asia,Cambodia,13.06.2020,126.0,0.0,0.0,0.0,7.5360000000000005,0.0,0.0,0.0,90.67200000000001
4154,KHM,Asia,Cambodia,14.06.2020,128.0,2.0,0.0,0.0,7.656000000000001,0.12,0.0,0.0,90.67200000000001
4155,KHM,Asia,Cambodia,15.06.2020,128.0,0.0,0.0,0.0,7.656000000000001,0.0,0.0,0.0,90.67200000000001
4156,KHM,Asia,Cambodia,16.06.2020,128.0,0.0,0.0,0.0,7.656000000000001,0.0,0.0,0.0,90.67200000000001
4157,KHM,Asia,Cambodia,17.06.2020,128.0,0.0,0.0,0.0,7.656000000000001,0.0,0.0,0.0,90.67200000000001
4158,KHM,Asia,Cambodia,18.06.2020,129.0,1.0,0.0,0.0,7.716,0.06,0.0,0.0,90.67200000000001
4159,KHM,Asia,Cambodia,19.06.2020,129.0,0.0,0.0,0.0,7.716,0.0,0.0,0.0,90.67200000000001
4160,KHM,Asia,Cambodia,20.06.2020,129.0,0.0,0.0,0.0,7.716,0.0,0.0,0.0,90.67200000000001
4161,KHM,Asia,Cambodia,21.06.2020,129.0,0.0,0.0,0.0,7.716,0.0,0.0,0.0,90.67200000000001
4162,KHM,Asia,Cambodia,22.06.2020,129.0,0.0,0.0,0.0,7.716,0.0,0.0,0.0,90.67200000000001
4163,KHM,Asia,Cambodia,23.06.2020,130.0,1.0,0.0,0.0,7.776,0.06,0.0,0.0,90.67200000000001
4164,KHM,Asia,Cambodia,24.06.2020,130.0,0.0,0.0,0.0,7.776,0.0,0.0,0.0,90.67200000000001
4165,KHM,Asia,Cambodia,25.06.2020,130.0,0.0,0.0,0.0,7.776,0.0,0.0,0.0,90.67200000000001
4166,KHM,Asia,Cambodia,26.06.2020,130.0,0.0,0.0,0.0,7.776,0.0,0.0,0.0,90.67200000000001
4167,KHM,Asia,Cambodia,27.06.2020,139.0,9.0,0.0,0.0,8.314,0.5379999999999999,0.0,0.0,90.67200000000001
4168,KHM,Asia,Cambodia,28.06.2020,141.0,2.0,0.0,0.0,8.434,0.12,0.0,0.0,90.67200000000001
4169,KHM,Asia,Cambodia,29.06.2020,141.0,0.0,0.0,0.0,8.434,0.0,0.0,0.0,90.67200000000001
4170,KHM,Asia,Cambodia,30.06.2020,141.0,0.0,0.0,0.0,8.434,0.0,0.0,0.0,90.67200000000001
4171,KHM,Asia,Cambodia,01.07.2020,141.0,0.0,0.0,0.0,8.434,0.0,0.0,0.0,90.67200000000001
4172,KHM,Asia,Cambodia,02.07.2020,141.0,0.0,0.0,0.0,8.434,0.0,0.0,0.0,90.67200000000001
4173,CMR,Africa,Cameroon,07.03.2020,1.0,1.0,0.0,0.0,0.038,0.038,0.0,0.0,50.885
4174,CMR,Africa,Cameroon,09.03.2020,2.0,1.0,0.0,0.0,0.075,0.038,0.0,0.0,50.885
4175,CMR,Africa,Cameroon,15.03.2020,3.0,1.0,0.0,0.0,0.113,0.038,0.0,0.0,50.885
4176,CMR,Africa,Cameroon,16.03.2020,4.0,1.0,0.0,0.0,0.151,0.038,0.0,0.0,50.885
4177,CMR,Africa,Cameroon,17.03.2020,4.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,50.885
4178,CMR,Africa,Cameroon,18.03.2020,10.0,6.0,0.0,0.0,0.377,0.226,0.0,0.0,50.885
4179,CMR,Africa,Cameroon,19.03.2020,10.0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,50.885
4180,CMR,Africa,Cameroon,20.03.2020,14.0,4.0,0.0,0.0,0.527,0.151,0.0,0.0,50.885
4181,CMR,Africa,Cameroon,21.03.2020,27.0,13.0,0.0,0.0,1.0170000000000001,0.49,0.0,0.0,50.885
4182,CMR,Africa,Cameroon,22.03.2020,27.0,0.0,0.0,0.0,1.0170000000000001,0.0,0.0,0.0,50.885
4183,CMR,Africa,Cameroon,23.03.2020,27.0,0.0,0.0,0.0,1.0170000000000001,0.0,0.0,0.0,50.885
4184,CMR,Africa,Cameroon,24.03.2020,56.0,29.0,0.0,0.0,2.11,1.092,0.0,0.0,50.885
4185,CMR,Africa,Cameroon,25.03.2020,72.0,16.0,1.0,1.0,2.7119999999999997,0.603,0.038,0.038,50.885
4186,CMR,Africa,Cameroon,26.03.2020,72.0,0.0,1.0,0.0,2.7119999999999997,0.0,0.038,0.0,50.885
4187,CMR,Africa,Cameroon,27.03.2020,88.0,16.0,1.0,0.0,3.315,0.603,0.038,0.0,50.885
4188,CMR,Africa,Cameroon,28.03.2020,88.0,0.0,1.0,0.0,3.315,0.0,0.038,0.0,50.885
4189,CMR,Africa,Cameroon,29.03.2020,99.0,11.0,2.0,1.0,3.7289999999999996,0.414,0.075,0.038,50.885
4190,CMR,Africa,Cameroon,30.03.2020,99.0,0.0,2.0,0.0,3.7289999999999996,0.0,0.075,0.0,50.885
4191,CMR,Africa,Cameroon,31.03.2020,142.0,43.0,2.0,0.0,5.349,1.62,0.075,0.0,50.885
4192,CMR,Africa,Cameroon,01.04.2020,193.0,51.0,6.0,4.0,7.27,1.921,0.226,0.151,50.885
4193,CMR,Africa,Cameroon,02.04.2020,233.0,40.0,6.0,0.0,8.777000000000001,1.507,0.226,0.0,50.885
4194,CMR,Africa,Cameroon,03.04.2020,271.0,38.0,7.0,1.0,10.209,1.431,0.264,0.038,50.885
4195,CMR,Africa,Cameroon,04.04.2020,509.0,238.0,8.0,1.0,19.174,8.966000000000001,0.301,0.038,50.885
4196,CMR,Africa,Cameroon,05.04.2020,555.0,46.0,9.0,1.0,20.906999999999996,1.733,0.33899999999999997,0.038,50.885
4197,CMR,Africa,Cameroon,06.04.2020,650.0,95.0,9.0,0.0,24.486,3.5789999999999997,0.33899999999999997,0.0,50.885
4198,CMR,Africa,Cameroon,07.04.2020,658.0,8.0,9.0,0.0,24.787,0.301,0.33899999999999997,0.0,50.885
4199,CMR,Africa,Cameroon,08.04.2020,685.0,27.0,9.0,0.0,25.804000000000002,1.0170000000000001,0.33899999999999997,0.0,50.885
4200,CMR,Africa,Cameroon,09.04.2020,730.0,45.0,10.0,1.0,27.5,1.695,0.377,0.038,50.885
4201,CMR,Africa,Cameroon,10.04.2020,730.0,0.0,10.0,0.0,27.5,0.0,0.377,0.0,50.885
4202,CMR,Africa,Cameroon,11.04.2020,803.0,73.0,10.0,0.0,30.25,2.75,0.377,0.0,50.885
4203,CMR,Africa,Cameroon,12.04.2020,820.0,17.0,11.0,1.0,30.89,0.64,0.414,0.038,50.885
4204,CMR,Africa,Cameroon,13.04.2020,820.0,0.0,12.0,1.0,30.89,0.0,0.452,0.038,50.885
4205,CMR,Africa,Cameroon,14.04.2020,820.0,0.0,12.0,0.0,30.89,0.0,0.452,0.0,50.885
4206,CMR,Africa,Cameroon,15.04.2020,855.0,35.0,17.0,5.0,32.208,1.318,0.64,0.188,50.885
4207,CMR,Africa,Cameroon,16.04.2020,855.0,0.0,17.0,0.0,32.208,0.0,0.64,0.0,50.885
4208,CMR,Africa,Cameroon,17.04.2020,855.0,0.0,21.0,4.0,32.208,0.0,0.7909999999999999,0.151,50.885
4209,CMR,Africa,Cameroon,18.04.2020,1016.0,161.0,21.0,0.0,38.273,6.065,0.7909999999999999,0.0,50.885
4210,CMR,Africa,Cameroon,19.04.2020,1016.0,0.0,21.0,0.0,38.273,0.0,0.7909999999999999,0.0,50.885
4211,CMR,Africa,Cameroon,20.04.2020,1016.0,0.0,42.0,21.0,38.273,0.0,1.5819999999999999,0.7909999999999999,50.885
4212,CMR,Africa,Cameroon,21.04.2020,1017.0,1.0,42.0,0.0,38.311,0.038,1.5819999999999999,0.0,50.885
4213,CMR,Africa,Cameroon,22.04.2020,1163.0,146.0,42.0,0.0,43.81100000000001,5.5,1.5819999999999999,0.0,50.885
4214,CMR,Africa,Cameroon,23.04.2020,1163.0,0.0,43.0,1.0,43.81100000000001,0.0,1.62,0.038,50.885
4215,CMR,Africa,Cameroon,24.04.2020,1401.0,238.0,49.0,6.0,52.777,8.966000000000001,1.8459999999999999,0.226,50.885
4216,CMR,Africa,Cameroon,25.04.2020,1403.0,2.0,49.0,0.0,52.852,0.075,1.8459999999999999,0.0,50.885
4217,CMR,Africa,Cameroon,26.04.2020,1518.0,115.0,53.0,4.0,57.184,4.332,1.9969999999999999,0.151,50.885
4218,CMR,Africa,Cameroon,27.04.2020,1621.0,103.0,56.0,3.0,61.06399999999999,3.88,2.11,0.113,50.885
4219,CMR,Africa,Cameroon,28.04.2020,1621.0,0.0,58.0,2.0,61.06399999999999,0.0,2.185,0.075,50.885
4220,CMR,Africa,Cameroon,29.04.2020,1806.0,185.0,59.0,1.0,68.033,6.968999999999999,2.2230000000000003,0.038,50.885
4221,CMR,Africa,Cameroon,30.04.2020,1832.0,26.0,61.0,2.0,69.013,0.9790000000000001,2.298,0.075,50.885
4222,CMR,Africa,Cameroon,01.05.2020,1832.0,0.0,61.0,0.0,69.013,0.0,2.298,0.0,50.885
4223,CMR,Africa,Cameroon,02.05.2020,2069.0,237.0,61.0,0.0,77.941,8.927999999999999,2.298,0.0,50.885
4224,CMR,Africa,Cameroon,03.05.2020,2077.0,8.0,64.0,3.0,78.242,0.301,2.411,0.113,50.885
4225,CMR,Africa,Cameroon,04.05.2020,2077.0,0.0,64.0,0.0,78.242,0.0,2.411,0.0,50.885
4226,CMR,Africa,Cameroon,05.05.2020,2104.0,27.0,64.0,0.0,79.259,1.0170000000000001,2.411,0.0,50.885
4227,CMR,Africa,Cameroon,06.05.2020,2104.0,0.0,64.0,0.0,79.259,0.0,2.411,0.0,50.885
4228,CMR,Africa,Cameroon,07.05.2020,2265.0,161.0,108.0,44.0,85.324,6.065,4.0680000000000005,1.6580000000000001,50.885
4229,CMR,Africa,Cameroon,08.05.2020,2265.0,0.0,108.0,0.0,85.324,0.0,4.0680000000000005,0.0,50.885
4230,CMR,Africa,Cameroon,09.05.2020,2265.0,0.0,108.0,0.0,85.324,0.0,4.0680000000000005,0.0,50.885
4231,CMR,Africa,Cameroon,10.05.2020,2274.0,9.0,108.0,0.0,85.663,0.33899999999999997,4.0680000000000005,0.0,50.885
4232,CMR,Africa,Cameroon,11.05.2020,2579.0,305.0,114.0,6.0,97.15299999999999,11.49,4.294,0.226,50.885
4233,CMR,Africa,Cameroon,12.05.2020,2689.0,110.0,125.0,11.0,101.296,4.144,4.709,0.414,50.885
4234,CMR,Africa,Cameroon,13.05.2020,2689.0,0.0,125.0,0.0,101.296,0.0,4.709,0.0,50.885
4235,CMR,Africa,Cameroon,14.05.2020,2800.0,111.0,136.0,11.0,105.478,4.181,5.122999999999999,0.414,50.885
4236,CMR,Africa,Cameroon,15.05.2020,2954.0,154.0,139.0,3.0,111.279,5.801,5.236000000000001,0.113,50.885
4237,CMR,Africa,Cameroon,16.05.2020,3105.0,151.0,140.0,1.0,116.96700000000001,5.688,5.274,0.038,50.885
4238,CMR,Africa,Cameroon,17.05.2020,3292.0,187.0,140.0,0.0,124.012,7.044,5.274,0.0,50.885
4239,CMR,Africa,Cameroon,18.05.2020,3292.0,0.0,140.0,0.0,124.012,0.0,5.274,0.0,50.885
4240,CMR,Africa,Cameroon,19.05.2020,3292.0,0.0,140.0,0.0,124.012,0.0,5.274,0.0,50.885
4241,CMR,Africa,Cameroon,20.05.2020,3529.0,237.0,140.0,0.0,132.94,8.927999999999999,5.274,0.0,50.885
4242,CMR,Africa,Cameroon,21.05.2020,3733.0,204.0,146.0,6.0,140.625,7.685,5.5,0.226,50.885
4243,CMR,Africa,Cameroon,22.05.2020,4288.0,555.0,156.0,10.0,161.532,20.906999999999996,5.877000000000001,0.377,50.885
4244,CMR,Africa,Cameroon,23.05.2020,4400.0,112.0,159.0,3.0,165.75099999999998,4.218999999999999,5.99,0.113,50.885
4245,CMR,Africa,Cameroon,24.05.2020,4597.0,197.0,159.0,0.0,173.172,7.421,5.99,0.0,50.885
4246,CMR,Africa,Cameroon,25.05.2020,4890.0,293.0,165.0,6.0,184.209,11.038,6.216,0.226,50.885
4247,CMR,Africa,Cameroon,26.05.2020,5044.0,154.0,171.0,6.0,190.011,5.801,6.442,0.226,50.885
4248,CMR,Africa,Cameroon,27.05.2020,5356.0,312.0,175.0,4.0,201.764,11.753,6.5920000000000005,0.151,50.885
4249,CMR,Africa,Cameroon,28.05.2020,5356.0,0.0,177.0,2.0,201.764,0.0,6.667999999999999,0.075,50.885
